node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until
10161745,PRISTINE EQUITIES S.A.,PRISTINE EQUITIES S.A.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",64151,03-OCT-2011,17-JAN-2014,15-JAN-2014,,Defaulted,Mossack Fonseca,67,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161845,THE 346 INC,THE 346 INC,,BVI,British Virgin Islands,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,6030819,10-AUG-2012,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161857,MIKRON EQUITIES S.A.,MIKRON EQUITIES S.A.,,BVI,British Virgin Islands,,JUAN CARLOS GLORIA DE VIVO CENTRO EMPRESARIAL LAS AMÃ‰RICAS CALLE 77 B NO. 57 â€“ 141  OF. 616, BARRANQUILLA COLOMBIA,6036519,03-JUL-2013,04-MAY-2015,30-APR-2015,,Defaulted,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161858,NESTON PROPERTY LTD.,NESTON PROPERTY LTD.,,BVI,British Virgin Islands,,JUAN CARLOS GLORIA DE VIVO CENTRO EMPRESARIAL LAS AMÃ‰RICAS CALLE 77 B NO. 57 â€“ 141  OF. 616, BARRANQUILLA COLOMBIA,6037780,15-OCT-2013,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161884,GROSMONT FINANCE HOLDINGS INC.,GROSMONT FINANCE HOLDINGS INC.,,BVI,British Virgin Islands,,ULTRALAT SECURITIES INC. CARRERA  7 NO. 73-55  PISO 8 BOGOTÃ, COLOMBIA,6039228,13-FEB-2014,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161898,BARBADOS REAL ESTATE CORP.,BARBADOS REAL ESTATE CORP.,,PMA,Panama,,DANIEL ISAZA BONNET CRA 11 NO. 82-76 OF 903 BOGOTÃ, COLOMBIA,61722,04-MAR-2011,,,,Active,Mossack Fonseca,6,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161900,RESOCO PANAMA S.A.,RESOCO PANAMA S.A.,,PMA,Panama,,BRETANO CORP AVENIDA 19 #103-06 OFIC 501 BOGOTA COLOMBIA,62407,28-APR-2011,02-APR-2012,15-JUL-2013,,Changed agent,Mossack Fonseca,50,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161912,LAMREN ASSOCIATES S.A.,LAMREN ASSOCIATES S.A.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",65641,27-JAN-2012,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,71,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161949,TEKPETROL INC.,TEKPETROL INC.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,61285,14-FEB-2011,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,41,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161967,OENCIA S.A.,OENCIA S.A.,,PMA,Panama,,MANRIQUE & ASOCIADOS ABOGADOS CARRERA 13 NO 72-21 OFICINA 401 BOGOTA COLOMBIA,62351,19-MAY-2011,17-JUN-2015,15-JUL-2016,,Resigned as agent,Mossack Fonseca,8,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162008,Oportunidades Futuras Inc.,Oportunidades Futuras Inc.,,PMA,Panama,,ACONTRIBUT S.A. CALLE 104 NO 14 A 45 OFC 303 BOGOTA, COLOMBIA,66954,04-MAY-2012,,,,Active,Mossack Fonseca,69,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10161988,CLOVERFIELD SERVICES BUSINESS S.A.,CLOVERFIELD SERVICES BUSINESS S.A.,,PMA,Panama,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,62410,03-MAY-2011,,,,Active,Mossack Fonseca,40,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162001,STILWELL HOLDINGS ESTATES INC.,STILWELL HOLDINGS ESTATES INC.,,BVI,British Virgin Islands,,"CRA 43A NO. 1 - 50, TORRE PROTECCION, OFICINA 852, MEDELLIN, COLOMBIA MEDELLIN COLOMBIA",6044101,07-APR-2015,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162054,3WI, S. DE R.L.,3WI, S. DE R.L.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,67225,03-JUL-2012,,,,Active,Mossack Fonseca,39,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162072,ROYGROVE PORTFOLIO S.A.,ROYGROVE PORTFOLIO S.A.,,BVI,British Virgin Islands,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,6046092,20-OCT-2015,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162090,EDICIONES GAMMA S.A.,EDICIONES GAMMA S.A.,,PMA,Panama,,CRA. 14 NÂº 90 - 31 OF. 302 CHICO  BOGOTA, COLOMBIA BOGOTA COLOMBIA,62606,07-JUN-2011,,,,Active,Mossack Fonseca,4,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162120,ARTEKTU INC.,ARTEKTU INC.,,PMA,Panama,,MANRIQUE & ASOCIADOS ABOGADOS CARRERA 13 NO 72-21 OFICINA 401 BOGOTA COLOMBIA,67142,28-MAY-2012,17-JUL-2015,15-JUL-2015,,Defaulted,Mossack Fonseca,35,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162145,Futuros Terrenos Inc.,Futuros Terrenos Inc.,,PMA,Panama,,ACONTRIBUT S.A. CALLE 104 NO 14 A 45 OFC 303 BOGOTA, COLOMBIA,66955,04-MAY-2012,,,,Active,Mossack Fonseca,51,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162154,BG Investments Capital S.A.,BG Investments Capital S.A.,,PMA,Panama,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,66756,17-APR-2012,,,,Active,Mossack Fonseca,12,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162191,WILLOWMEAD HOLDINGS S.A.,WILLOWMEAD HOLDINGS S.A.,,PMA,Panama,,CABALLERO CONSULTORES CALLE 90 NO. 19 A 49  ED. BAMBU OF. 705 COLOMBIA - BOGOTA,67743,09-JUL-2012,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,80,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162176,Vernaza Inc.,Vernaza Inc.,,BVI,British Virgin Islands,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,6046672,03-DEC-2015,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162226,FOUNDATIONS GROUP S.A.,FOUNDATIONS GROUP S.A.,,PMA,Panama,,BENJAMIN CUBIDES CARRERA 9 NO. 94Âª â€“ 27 BOGOTA COLOMBIA,71304,09-APR-2013,,,,Active,Mossack Fonseca,42,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162227,CRITCHLEY FOUNDATION,CRITCHLEY FOUNDATION,,PMA,Panama,,SUAREZ & ASOCIADOS CONSULTORIA EMPRESARIAL CARRERA 11D NO. 118Âª-44   BOGOTA, COLOMBIA BOGOTA COLOMBIA,703250,30-MAR-2015,,,,Active,Mossack Fonseca,50,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162272,Haendel Overseas Corporation,Haendel Overseas Corporation [HDV HOLDINGS S.A.],HDV HOLDINGS S.A.,PMA,Panama,,"CARLOS ARCESIO PAZ BAUTISTA :  CALLE 22 NORTE # 6A- 24 OFICINA 1001 SANTA MÃ“NICA CENTRAL, CENTRO DE NEGOCIOS, CALI, COLOMBIA CALI COLOMBIA",67813,23-JUL-2012,,,,Active,Mossack Fonseca,80,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162348,DORVAL COMPANY S.A.,DORVAL COMPANY S.A.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,61222,26-JAN-2011,,,,Active,Mossack Fonseca,34,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162353,ALFIE SERVICES S.A.,ALFIE SERVICES S.A.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,62198,20-APR-2011,,,,Active,Mossack Fonseca,35,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162415,CYRANO FOUNDATION,CYRANO FOUNDATION,,PMA,Panama,,JAIME ARIAS MOLINA & ABOGADOS CALLE 7 NO 39 - 215 OFC. 507 EDIF. BBVA. MEDELLIN COLOMBIA,703865,13-JUL-2010,,,,Active,Mossack Fonseca,71,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162461,PECAN COMMERCIAL INC.,PECAN COMMERCIAL INC.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,65636,27-JAN-2012,,,,Active,Mossack Fonseca,30,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162469,ADAMSWOOD BUSINESS S.A.,ADAMSWOOD BUSINESS S.A.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,68179,01-AUG-2012,,,,Active,Mossack Fonseca,50,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162472,Piedroba PanamÃ¡ Corp.,Piedroba PanamÃ¡ Corp.,,PMA,Panama,,"MINATURA CLAUDIA HERRERA, GERENTE CARRERA 25 # 1 A SUR 155 PISO 17, EDIFICIO PLATINUM SUPERIOR MEDELLIN, ANTIOQUIA, COLOMBIA",68273,31-AUG-2012,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,37,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162473,INTERNATIONAL COMMODITIES & FOOD TRADING , INC.,INTERNATIONAL COMMODITIES & FOOD TRADING , INC.,,PMA,Panama,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,68111,26-AUG-2011,,,,Active,Mossack Fonseca,34,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162474,LATINAMERICAN IMPORT & EXPORT COMMODITIES, CORP.,LATINAMERICAN IMPORT & EXPORT COMMODITIES, CORP.,,PMA,Panama,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,68113,26-AUG-2011,,,,Active,Mossack Fonseca,18,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162481,KIRKVIEW HOLDINGS S.A.,KIRKVIEW HOLDINGS S.A.,,PMA,Panama,,CARRERA 43A NO 9 SUR - 91 TORRE NORTE OFC. 1104   MEDELLIN,COLOMBIA MEDELLIN COLOMBIA,68186,02-AUG-2012,,,,Active,Mossack Fonseca,19,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162486,FUNDACION EL RESGUARDO,FUNDACION EL RESGUARDO,,PMA,Panama,,MANRIQUE & ASOCIADOS ABOGADOS CARRERA 13 NO 72-21 OFICINA 401 BOGOTA COLOMBIA,703931,25-AUG-2010,24-JAN-2013,15-JAN-2013,,Defaulted,Mossack Fonseca,43,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162493,BROXTON INC.,BROXTON INC.,,PMA,Panama,,PEREZ & GOMEZ ABOGADOS S.A.S. CALLE 113 NO. 7-21 TORRE A. OFICINA 901 EDIFICIO TELEPORT BOGOTA, COLOMBIA,70127,04-DEC-2012,27-FEB-2015,15-JAN-2017,,Dissolved,Mossack Fonseca,44,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162495,Leading Co. Corp.,Leading Co. Corp.,,PMA,Panama,,PEREZ & GOMEZ ABOGADOS S.A.S. CALLE 113 NO. 7-21 TORRE A. OFICINA 901 EDIFICIO TELEPORT BOGOTA, COLOMBIA,62839,08-JUN-2011,,,,Active,Mossack Fonseca,66,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162496,BESOLAR S.A.,BESOLAR S.A.,,PMA,Panama,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,66077,02-MAR-2012,,,,Active,Mossack Fonseca,21,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162499,DORCAL INTERNATIONAL S.A.,DORCAL INTERNATIONAL S.A.,,PMA,Panama,,CRA 11 NO. 92 - 20 OFC 301  BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,62200,20-APR-2011,17-JUL-2015,15-JUL-2015,,Defaulted,Mossack Fonseca,35,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162509,RIVERGATE PROPERTIES S.A.,RIVERGATE PROPERTIES S.A.,,PMA,Panama,,"PARRA, RODRÃGUEZ & CAVELIER CARRERA 9, NO. 74 - 08, EDIF. PROFINANZAS, OFICINA 504 BOGOTÃ, D.C. 110221 COLOMBIA",61314,12-FEB-2011,,,,Active,Mossack Fonseca,40,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162512,ASTONWOOD INTERNATIONAL INC.,ASTONWOOD INTERNATIONAL INC.,,PMA,Panama,,CONTEXTO LEGAL CALLE 11B, NO. 41 - 53  LOMA LALINDE MEDELLIN COLOMBIA,68181,01-AUG-2012,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,2,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162522,ALKEN RESOURCES CORP.,ALKEN RESOURCES CORP.,,PMA,Panama,,"FRANK JOSEPH PEARL GONZALEZ CALLE 84 #9-35, PISO 9 BOGOTÃ, COLOMBIA",62313,20-APR-2011,16-JUL-2013,15-JUL-2013,,Defaulted,Mossack Fonseca,77,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162562,ADIREL ENTERPRISES INC.,ADIREL ENTERPRISES INC.,,PMA,Panama,,MAURICIO MARIN CALLE 67. NO 4A -15 BOGOTA COLOMBIA,68180,01-AUG-2012,,,,Active,Mossack Fonseca,20,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162591,DAMBERT ENTERPRISES S.A.,DAMBERT ENTERPRISES S.A.,,PMA,Panama,,"SANTIAGO ARBOUIN CALLE 78 NO. 10-31, CASA NO. 4 CASA NO. 4, BOGOTA COLOMBIA",67736,06-JUL-2012,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,55,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162599,FUNDACION VERACRUZ UNIVERSAL,FUNDACION VERACRUZ UNIVERSAL,,PMA,Panama,,FELIX OTTO RODRIGUEZ PLATA CARRERA 34 N 13-90 BOGOTA, COLOMBIA BOGOTA COLOMBIA,704875,20-MAY-2013,,,,Active,Mossack Fonseca,8,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162606,MILFORD SERVICES INC.,MILFORD SERVICES INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,67751,06-JUL-2012,,,,Active,Mossack Fonseca,76,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162611,FUNDACION DORFAL,FUNDACION DORFAL,,PMA,Panama,,"PINZON PINZON & ASOCIADOS CALLE 99, NO. 12 - 39, PISO 4 BOGOTA, COLOMBIA",704036,24-JUL-2009,,,,Active,Mossack Fonseca,30,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162637,LUCILA PROPERTIES S.A.,LUCILA PROPERTIES S.A.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,69252,05-OCT-2012,,,,Active,Mossack Fonseca,20,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162663,ARBUSTO FOUNDATION,ARBUSTO FOUNDATION,,PMA,Panama,,"PINZON PINZON & ASOCIADOS CALLE 99, NO. 12 - 39, PISO 4 BOGOTA, COLOMBIA",704037,15-SEP-2009,,,,Active,Mossack Fonseca,01,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162686,ATLANTIDA INDUSTRIAL CORP.,ATLANTIDA INDUSTRIAL CORP.,,PMA,Panama,,ATLANTIDA INDUSTRIAL CORP. JULIANA RESTREPO HERON CRA 43A  NO 1 SUR - 31 OFICINA 305 EDIFICIO BBVA MEDELLIN - COLOMBIA,66196,02-AUG-2010,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162717,Services and Investment Holding Foundation,Services and Investment Holding Foundation,,PMA,Panama,,NESTOR A.  SALAZAR D. CALLE114 NO. 50-72 BOGOTÃ, COLOMBIA,704039,23-DEC-2010,,,,Active,Mossack Fonseca,25,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162724,LANSDALE FOUNDATION,LANSDALE FOUNDATION,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,704174,14-APR-2011,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,0,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162742,VAREX FOUNDATION,VAREX FOUNDATION,,PMA,Panama,,MARIA ISABEL GIRALDO ANGEL CALLE 7 SUR NO. 42 - 70 OFC. 803   EDIFICIO FORUM MEDELLIN COLOMBIA,704171,14-APR-2011,16-JUL-2013,15-JUL-2013,,Defaulted,Mossack Fonseca,03,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162757,KARENA SERVICES GROUP S.A.,KARENA SERVICES GROUP S.A.,,PMA,Panama,,CYG INTEGRAL S.A.S CALLE 21 SUR NO 42 B 30 INT 1003 REFUGIOS DE LA FRONTERA MEDELLIN COLOMBIA,61472,12-FEB-2011,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,79,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162785,FREEDOM PROPERTIES DEVELOPMENT INC.,FREEDOM PROPERTIES DEVELOPMENT INC.,,PMA,Panama,,CMC ABOGADOS BOGOTÃ CALLE 90 NO. 11-44 . OF  301 EDIFICIO SANTORINI BOGOTA COLOMBIA,62446,20-MAY-2011,,,,Active,Mossack Fonseca,19,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162825,FULTON BUSINESS GLOBAL CORP.,FULTON BUSINESS GLOBAL CORP.,,PMA,Panama,,PHILIPPE A. STIERNON CRA13  NO. 82 - 49 OFICINA 405 BOGOTÃ, COLOMBIA,61471,12-FEB-2011,16-JUL-2013,15-JUL-2013,,Defaulted,Mossack Fonseca,34,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162826,BRYAN PROPERTIES INC.,BRYAN PROPERTIES INC.,,PMA,Panama,,PROMOTORA INMOBILIARIA INTERNATIONAL LTD CALLE 108 NO. 14B-31 BOGOTA, COLOMBIA,61974,28-MAR-2011,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,42,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162827,AYELET TRADERS CORP.,AYELET TRADERS CORP.,,PMA,Panama,,JAIME ARIAS MOLINA & ABOGADOS CALLE 7 NO 39 - 215 OFC. 507 EDIF. BBVA. MEDELLIN COLOMBIA,67251,01-AUG-2006,,,,Active,Mossack Fonseca,70,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162830,RIVIERA ENTERPRISES COMPANY S.A.,RIVIERA ENTERPRISES COMPANY S.A.,,PMA,Panama,,"BARRIOS  VELEZ & ASOCIADOS CALLE 79 A, NO. 8 - 63, PISO 6 BOGOTÃ, COLOMBIA",61476,12-FEB-2011,28-DEC-2012,15-JUL-2014,,Changed agent,Mossack Fonseca,69,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162838,EGMA INVESTMENTS OVERSEAS INC.,EGMA INVESTMENTS OVERSEAS INC.,,PMA,Panama,,ARRIETA MANTILLA & ASOCIADOS ABOGADOS CALLE 70 A NO 5 - 44 BOGOTA, COLOMBIA,60494,20-JAN-2011,23-JAN-2012,15-JUL-2013,,Changed agent,Mossack Fonseca,35,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162852,UNLIMITED PROPERTIES CORPORATION,UNLIMITED PROPERTIES CORPORATION,,PMA,Panama,,SUAREZ & ASOCIADOS CONSULTORIA EMPRESARIAL CARRERA 11D NO. 118 A  - 44   BOGOTA, COLOMBIA BOGOTA COLOMBIA,63891,14-SEP-2011,,,,Active,Mossack Fonseca,2,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162903,ARROWFIELD HOLDINGS INC.,ARROWFIELD HOLDINGS INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,65689,06-FEB-2012,,,,Active,Mossack Fonseca,3,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162913,DELWENT INVESTMENTS INC.,DELWENT INVESTMENTS INC.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",66120,01-MAR-2012,,,,Active,Mossack Fonseca,4,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10162972,CASA ANDROMEDA S.A.,CASA ANDROMEDA S.A.,,PMA,Panama,,CORREA MERINO & CO. ABOGADOS CALLE 10Âª NO. 34-11 MEDELLIN COLOMBIA,69291,05-DEC-2012,,,,Active,Mossack Fonseca,55,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163005,PENGROVE SERVICES INC.,PENGROVE SERVICES INC.,,PMA,Panama,,BAKER & MCKENZIE S.A.S AVE. 82 NO. 10-62, PISO 6 BOGOTA COLOMBIA,66331,13-MAR-2012,05-MAR-2013,15-JUL-2015,,Resigned as agent,Mossack Fonseca,79,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163036,COMERCIALIZADORA VIVE CORP.,COMERCIALIZADORA VIVE CORP.,,PMA,Panama,,MILENA LOSADA BARRIOS AV CRA 9 # 124 - 20 OFICINA 506 BOGOTÃ D.C.-COLOMBIA,64074,28-SEP-2011,,,,Active,Mossack Fonseca,1,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163037,KIRTLAND BUSINESS S.A.,KIRTLAND BUSINESS S.A.,,PMA,Panama,,NAVARRETE CONSULTORES CALLE 67 NO. 8 -12 OF  301 BOGOTÃ, COLOMBIA,65928,16-FEB-2012,,,,Active,Mossack Fonseca,49,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163029,Tamid Holdings Corp.,Tamid Holdings Corp.,,BVI,British Virgin Islands,,ACOSTA ARANGO CALLE 79 NO 7A - 30 BOGOTA COLOMBIA,6042602,08-DEC-2014,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163052,SALUD MARKET PANAMÃ S.A.,SALUD MARKET PANAMÃ S.A.,,PMA,Panama,,LINA GOMEZ VAZQUEZ CARRERA 43A NO. 9 SUR -91 OFICINAS 905 Y 906 TORRE SUR CENTRO DE NEGOCIOS LAS VILLAS MEDELLIN COLOMBIA,62393,05-MAY-2011,,,,Active,Mossack Fonseca,52,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163058,PORTELLA MANAGEMENT INC.,PORTELLA MANAGEMENT INC.,,PMA,Panama,,PORTELLA MANAGEMENT INC. MANRIQUE & ASOCIADOS ABOGADOS CALLE 127 B NO. 45-23 BOGOTA,  COLOMBIA,70325,04-JAN-2013,,,,Active,Mossack Fonseca,36,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163084,KINGSGOLD MANAGEMENT INC.,KINGSGOLD MANAGEMENT INC.,,PMA,Panama,,RODRIGO URIBE LARGACHA CARRERA 51 N 79-34 OFC 501  EDIFICIO EXECUTIVE TRADE CENTER BARRANQUILLA - COLOMBIA,68236,06-AUG-2012,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,74,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163089,Elite Seafoods Panama Corp.,Elite Seafoods Panama Corp.,,PMA,Panama,,"MINATURA CLAUDIA HERRERA, GERENTE CARRERA 25 # 1 A SUR 155 PISO 17, EDIFICIO PLATINUM SUPERIOR MEDELLIN, ANTIOQUIA, COLOMBIA",68275,31-AUG-2012,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,54,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163133,BLUE VALLEY AGROINVESTMENT S. DE R. L.,BLUE VALLEY AGROINVESTMENT S. DE R. L.,,PMA,Panama,,LINA GOMEZ VAZQUEZ CARRERA 43A NO. 9 SUR -91 OFICINAS 905 Y 906 TORRE SUR CENTRO DE NEGOCIOS LAS VILLAS MEDELLIN COLOMBIA,67202,28-JUN-2012,,,,Active,Mossack Fonseca,0,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163189,SALMON TRADING CORP.,SALMON TRADING CORP.,,PMA,Panama,,SUAREZ & ASOCIADOS CONSULTORIA EMPRESARIAL CARRERA 11D NO. 118 A  - 44   BOGOTA, COLOMBIA BOGOTA COLOMBIA,62577,06-MAY-2005,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,94,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163219,WILLOWTREE INVESTMENTS INC.,WILLOWTREE INVESTMENTS INC.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,62585,16-MAY-2011,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,25,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163242,SILVERWELL TRADING INC.,SILVERWELL TRADING INC.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,67367,07-JUN-2012,16-JUL-2014,15-JUL-2014,,Defaulted,Mossack Fonseca,16,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10163255,LANGLEY INDUSTRIES INC.,LANGLEY INDUSTRIES INC.,,PMA,Panama,,CRA 11 NO. 92 - 20 OFC 301  BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,68188,01-AUG-2012,21-JAN-2015,15-JAN-2015,,Defaulted,Mossack Fonseca,59,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
